id,ime,regija,mesto,velikost,cena,tip,leto,adaptirano,nadstropje,agencija,opis,url 
6295764,novo-mesto-cikava-stanovanje,Dolenjska,Novo mesto,20.0,180.0,Soba,2019,2019,P,Zasebna ponudba,"20 m2, soba, adaptirana l. 2019, 1.000 m2 zemljišča, P/1 nad., Oddam stanovanje 55 m2 za 5 oseb. Mesečno 180 EUR/osebo z...",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-cikava-stanovanje_6295764/
6244508,novo-mesto-dolenjske-toplice-center-stanovanje,Dolenjska,Novo mesto,70.0,400.0,dvosobno,2014,,,Zasebna ponudba,"70 m2, 2-sobno, poslovni apartma, zgrajeno l. 2014, 850 m2 zemljišča, pritličje, elitna lokacija, z velikim balkonom mod...",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-dolenjske-toplice-center-stanovanje_6244508/
6296512,novo-mesto-kostialova-44b-stanovanje,Dolenjska,Novo mesto,33.0,400.0,garsonjera,2008,,3,Zasebna ponudba,"33 m2, garsonjera, zgrajena l. 2008, 3/3 nad., dvigalo, parkirno mesto v garaži, oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-kostialova-44b-stanovanje_6296512/
6297181,novo-mesto-mrzla-dolina-pavckova-ulica-stanovanje,Dolenjska,Novo mesto,67.0,700.0,trisobno,2019,,5,Prenova Marko Bele s.p. Novo mesto,"67 m2, 3-sobno, zgrajeno l. 2019, 5/6 nad., oddamo. Cena: 700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-mrzla-dolina-pavckova-ulica-stanovanje_6297181/
6124947,novo-mesto-muzejska-3-stanovanje,Dolenjska,Novo mesto,15.0,140.0,Soba,2000,,1,Zasebna ponudba,"15 m2, soba, zgrajena l. 2000, 15 m2 zemljišča, 1/1 nad., soba za delavce, oddamo. Cena: cca 140,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-muzejska-3-stanovanje_6124947/
6299195,novo-mesto-nm-stanovanje,Dolenjska,Novo mesto,35.0,150.0,Soba,1990,,,Zasebna ponudba,"35 m2, soba, zgrajena l. 1990, oddamo. Cena: cca 150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-nm-stanovanje_6299195/
6300944,novo-mesto-podbreznik-112a-stanovanje,Dolenjska,Novo mesto,76.6,481.72,trisobno,2013,,,Stanovanjski sklad RS,"76,6 m2, 3-sobno, zgrajeno l. 2013, 2. nad., oddamo. Cena: 481,72 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-podbreznik-112a-stanovanje_6300944/
6298273,novo-mesto-ul-slavka-gruma-stanovanje,Dolenjska,Novo mesto,38.0,370.0,enosobno,1986,,4,Nepis d.o.o.,"38 m2, 1-sobno, zgrajeno l. 1986, 4/5 nad., stanovanje je opremljeno, oddamo. Cena: 370,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-mesto-ul-slavka-gruma-stanovanje_6298273/
6300901,novo-polje-stanovanje,LJ-mesto,Lj. Moste-Polje,60.0,600.0,dvosobno,1965,2019,,Zasebna ponudba,"60 m2, 2-sobno, zgrajeno l. 1965, adaptirano l. 2019, oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/novo-polje-stanovanje_6300901/
6297984,orehovlje-stanovanje,S.Primorska,Nova Gorica,20.0,500.0,Apartma,2005,,M,Zasebna ponudba,"20 m2, apartma, zgrajen l. 2005, M/1 nad., Apartma primeren za eno osebo. Zagotovljeno 1 parkirno mesto. VSI stroški vkl...",https://www.nepremicnine.net/oglasi-oddaja/orehovlje-stanovanje_6297984/
6237157,pijava-gorica-stanovanje,LJ-okolica,Lj. J,13.0,130.0,Soba,2009,,K,Zasebna ponudba,"13 m2, soba, zgrajena l. 2009, 640 m2 zemljišča, K/3 nad., Oddam sobe za delavce, oddamo. Cena: 130,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/pijava-gorica-stanovanje_6237157/
6299106,piran-stanovanje,J. Primorska,Piran,28.0,550.0,enosobno,2015,2015,P,Zasebna ponudba,"28 m2, 1-sobno, adaptirano l. 2015, P/4 nad., oddamo. Cena: 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/piran-stanovanje_6299106/
6300016,piran-stanovanje,J. Primorska,Piran,30.0,300.0,enosobno,2012,2012,2,Zasebna ponudba,"30 m2, 1-sobno, adaptirano l. 2012, 2/4 nad., Oddam enosobno stanovanje na Tartinijevem trgu do konca maja, sredine juni...",https://www.nepremicnine.net/oglasi-oddaja/piran-stanovanje_6300016/
6301108,piran-stanovanje,J. Primorska,Piran,43.0,500.0,dvosobno,1994,,1,Zasebna ponudba,"43 m2, 2-sobno, zgrajeno l. 1994, 1/3 nad., oddamo. Cena: cca 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/piran-stanovanje_6301108/
6297593,piran-center-stanovanje,J. Primorska,Piran,32.0,350.0,enoinpolsobno,2003,2003,,Zasebna ponudba,"32 m2, 1,5-sobno, adaptirano l. 2003, 2. nad., lepo opremljeno stanovanje za 2 osebi. KTV, Internet. Do 1.5.2020, oddamo...",https://www.nepremicnine.net/oglasi-oddaja/piran-center-stanovanje_6297593/
6281726,piran-ob-tartinijevem-trgu-stanovanje,J. Primorska,Piran,18.0,495.0,garsonjera,1900,2017,P,Zasebna ponudba,"18 m2, garsonjera, zgrajena l. 1900, adaptirana l. 2017, P/5 nad., izjemna lokacija; ločen spalni prostor; opremljena ku...",https://www.nepremicnine.net/oglasi-oddaja/piran-ob-tartinijevem-trgu-stanovanje_6281726/
6294398,piran-punta-stanovanje,J. Primorska,Piran,24.0,300.0,garsonjera,1850,2019,,"Piran nepremičnine, Oglaševanje, Suzana Legen s.p.","24 m2, garsonjera, zgrajena l. 1850, adaptirana l. 2019, oddamo. Cena: 300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/piran-punta-stanovanje_6294398/
6299532,piran-punta-stanovanje,J. Primorska,Piran,33.0,300.0,garsonjera,1988,2019,M,Zasebna ponudba,"33 m2, garsonjera, poslovni apartma, zgrajena l. 1988, adaptirana l. 2019, M/3 nad., oddamo. Cena: cca 300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/piran-punta-stanovanje_6299532/
5649165,piran-rozmanovatartinijev-trg-stanovanje,J. Primorska,Piran,18.0,350.0,garsonjera,2012,2012,P,Zasebna ponudba,"18 m2, garsonjera, poslovni apartma, zgrajena l. 2012, adaptirana l. 2012, P/4 nad., PROSTO OD 31.03. Nadstandardna gars...",https://www.nepremicnine.net/oglasi-oddaja/piran-rozmanovatartinijev-trg-stanovanje_5649165/
6238445,piran-s-teraso-stanovanje,J. Primorska,Piran,52.7,550.0,dvosobno,1900,2010,,"Svitan d.o.o., PE nepremičnine","52,7 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2010, Prodaja se prenovljeno 2 sobno stanovanje (52,7 m2) z lastniško ...",https://www.nepremicnine.net/oglasi-oddaja/piran-s-teraso-stanovanje_6238445/
6301315,piran-tartinijev-trg--stanovanje,J. Primorska,Piran,27.0,199.0,garsonjera,1950,2017,P,Zasebna ponudba,"27 m2, garsonjera, poslovni apartma, zgrajena l. 1950, adaptirana l. 2017, P/2 nad., Vse razen p. Stroja, klima wifii it...",https://www.nepremicnine.net/oglasi-oddaja/piran-tartinijev-trg--stanovanje_6301315/
6285048,piran-trg-1-maja-stanovanje,J. Primorska,Piran,40.0,460.0,dvoinpolsobno,1980,,1,Zasebna ponudba,"40 m2, 2,5-sobno, zgrajeno l. 1980, 1/3 nad., Za daljši čas, Trg 1. maja, stanovanje s štirimi posteljami + raztegljivi ...",https://www.nepremicnine.net/oglasi-oddaja/piran-trg-1-maja-stanovanje_6285048/
6285577,piran-trg-1-maja-stroski-vkljuceni-stanovanje,J. Primorska,Piran,33.0,350.0,enosobno,1900,2018,3,Zasebna ponudba,"33 m2, 1-sobno, zgrajeno l. 1900, adaptirano l. 2018, 3/4 nad., oddamo. Cena: 350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/piran-trg-1-maja-stroski-vkljuceni-stanovanje_6285577/
6294204,piran-verdijeva-ulica-stanovanje,J. Primorska,Piran,24.0,300.0,garsonjera,1876,2012,P,Zasebna ponudba,"24 m2, garsonjera, zgrajena l. 1876, adaptirana l. 2012, P/4 nad., oddamo. Cena: 300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/piran-verdijeva-ulica-stanovanje_6294204/
6300806,pivka-pod-zavrtnice-stanovanje,Notranjska,Postojna,20.0,150.0,Soba,1980,2018,P,Zasebna ponudba,"20 m2, soba, zgrajena l. 1980, adaptirana l. 2018, 69,9 m2 zemljišča, P/2 nad., pivka, pod zavrtnice oddam 2 sobno stano...",https://www.nepremicnine.net/oglasi-oddaja/pivka-pod-zavrtnice-stanovanje_6300806/
6297121,pobrezje-stanovanje,Podravska,Maribor,25.0,450.0,garsonjera,2008,2015,1,Zasebna ponudba,"25 m2, garsonjera, zgrajena l. 2008, adaptirana l. 2015, 30 m2 zemljišča, 1/4 nad., oddamo. Cena: 450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/pobrezje-stanovanje_6297121/
6301194,podkraj-stanovanje,Zasavska,Hrastnik,52.0,270.0,dvosobno,1962,2019,1,Zasebna ponudba,"52 m2, 2-sobno, zgrajeno l. 1962, adaptirano l. 2019, 1/4 nad., CK na plin(lastni števec), popolnoma opremljeno(indukcij...",https://www.nepremicnine.net/oglasi-oddaja/podkraj-stanovanje_6301194/
6299187,podutik-stanovanje,LJ-mesto,Lj. Šiška,15.0,300.0,Soba,1990,2019,,Zasebna ponudba,"15 m2, soba, zgrajena l. 1990, adaptirana l. 2019, oddamo. Cena: cca 300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/podutik-stanovanje_6299187/
6282871,podutik-stanovanje,LJ-mesto,Lj. Šiška,78.0,795.0,dvosobno,1989,,,"Stoja trade, d.o.o., Ljubljana","78 m2, 2-sobno, zgrajeno l. 1989, 668 m2 zemljišča, pritličje, oddamo. Cena: 795,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/podutik-stanovanje_6282871/
6164614,podutik-stanovanje,LJ-mesto,Lj. Šiška,100.0,2000.0,dvosobno,1995,,P,Garant - Gabrijela Smuk s.p.,"100 m2, 2-sobno, zgrajeno l. 1995, P/1 nad., stanovanje obsega veliko dnevno sobo povezano z jedilnico in kuhinjo, spaln...",https://www.nepremicnine.net/oglasi-oddaja/podutik-stanovanje_6164614/
6282872,podutik-stanovanje,LJ-mesto,Lj. Šiška,130.0,1250.0,trisobno,1989,2015,,"Stoja trade, d.o.o., Ljubljana","130 m2, 3-sobno, zgrajeno l. 1989, adaptirano l. 2015, 668 m2 zemljišča, 1. nad., oddamo. Cena: 1.250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/podutik-stanovanje_6282872/
6278157,podutik-kustrinova-1-stanovanje,LJ-mesto,Lj. Šiška,100.0,1995.0,dvoinpolsobno,2001,2018,P,Zasebna ponudba,"100 m2, 2,5-sobno, zgrajeno l. 2001, adaptirano l. 2018, 400 m2 zemljišča, P/2 nad., Razkosen apartma v pritlicju vile z...",https://www.nepremicnine.net/oglasi-oddaja/podutik-kustrinova-1-stanovanje_6278157/
6299011,poljane-v-plecnikovem-nadvozu-stanovanje,LJ-mesto,Lj. Center,16.75,320.0,Soba,2019,,1,Zasebna ponudba,"16,75 m2, soba, v stavbi zgrajeni l. 2019, 96 m2 zemljišča, 1/2 nad., Lastni vhod, svetlo z pliseji, konvektorsko hlajen...",https://www.nepremicnine.net/oglasi-oddaja/poljane-v-plecnikovem-nadvozu-stanovanje_6299011/
5939901,poljcane-kajuhova-ulica-14-stanovanje,Podravska,Slovenska Bistrica,43.21,270.0,enosobno,2014,,,Alojz Valand s.p.,"43,21 m2, 1-sobno, novogradnja - zgr. l. 2014, pritličje, v poljčanah, v novo zgrajen stanovanjskem objektu oddajam stan...",https://www.nepremicnine.net/oglasi-oddaja/poljcane-kajuhova-ulica-14-stanovanje_5939901/
5941776,polje-kaseljska-cesta-82-stanovanje,LJ-mesto,Lj. Moste-Polje,12.0,180.0,Soba,2005,2005,,Zasebna ponudba,"12 m2, soba, adaptirana l. 2005, 1. nad., enopostelno sobo z vso opremo, KTV, internet, kuhinja, kopalnica oddam študent...",https://www.nepremicnine.net/oglasi-oddaja/polje-kaseljska-cesta-82-stanovanje_5941776/
6047636,polje-kaseljska-cesta-82-stanovanje,LJ-mesto,Lj. Moste-Polje,12.0,180.0,Soba,2005,,,Zasebna ponudba,"12 m2, soba, zgrajena l. 2005, 540 m2 zemljišča, 1. nad., enoposteljno sob z vso opremo, wifi internet, KTV, kuhinja, ko...",https://www.nepremicnine.net/oglasi-oddaja/polje-kaseljska-cesta-82-stanovanje_6047636/
5891609,polje-kaseljska-cesta-82-stanovanje,LJ-mesto,Lj. Moste-Polje,12.0,180.0,Soba,2005,,,Zasebna ponudba,"12 m2, soba, zgrajena l. 2005, pritličje, oddamo. Cena: 180,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/polje-kaseljska-cesta-82-stanovanje_5891609/
6300367,polje-spodnji-kaselj-stanovanje,LJ-mesto,Lj. Moste-Polje,88.0,250.0,,2015,2015,2,Zasebna ponudba,"88 m2, 4-sobno, adaptirano l. 2015, 2/2 nad., oddamo. Cena: 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/polje-spodnji-kaselj-stanovanje_6300367/
6164899,polzela-stanovanje,Savinjska,Žalec,15.0,150.0,Soba,1987,,,Zasebna ponudba,"15 m2, soba, v stavbi zgrajeni l. 1987, 1.000 m2 zemljišča, oddamo. Cena: 150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/polzela-stanovanje_6164899/
6297971,portoroz-stanovanje,J. Primorska,Piran,38.0,550.0,enosobno,1972,,P,Zasebna ponudba,"38 m2, 1-sobno, zgrajeno l. 1972, P/1 nad., Oddamo enosobno stanovanje v Portorožu. Primerno za eno ali dve osebi. Najem...",https://www.nepremicnine.net/oglasi-oddaja/portoroz-stanovanje_6297971/
6289225,portoroz-stanovanje,J. Primorska,Piran,65.0,700.0,trisobno,2001,,,Zasebna ponudba,"65 m2, 3-sobno, zgrajeno l. 2001, pritličje, Stanovanje v bližini Portoroža, oddamo. Cena: 700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/portoroz-stanovanje_6289225/
6259531,portoroz-stanovanje,J. Primorska,Piran,68.0,890.0,trisobno,2015,2015,4,Zasebna ponudba,"68 m2, 3-sobno, adaptirano l. 2015, 4/6 nad., Portorož-Lucija, Podvozna c. 2 blizu tenis igrišč in marine,3 sobno, na od...",https://www.nepremicnine.net/oglasi-oddaja/portoroz-stanovanje_6259531/
6236997,portoroz-stanovanje,J. Primorska,Piran,315.0,2000.0,petsobno,1970,1998,,Samrok nepremičnine d.o.o.,"315 m2, 5 in večsobno, zgrajeno l. 1970, adaptirano l. 1998, 1.067 m2 zemljišča, oddamo. Cena: 2.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/portoroz-stanovanje_6236997/
6289981,portoroz-400m-od-fakultete-stanovanje,J. Primorska,Piran,12.0,180.0,Soba,1973,2010,,Zasebna ponudba,"12 m2, soba, zgrajena l. 1973, adaptirana l. 2010, oddamo. Cena: 180,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/portoroz-400m-od-fakultete-stanovanje_6289981/
6293666,portoroz-beli-kriz-stanovanje,J. Primorska,Piran,55.0,320.0,Soba,1970,,,Zasebna ponudba,"55 m2, soba, zgrajena l. 1970, pritličje, oddamo. Cena: 320,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/portoroz-beli-kriz-stanovanje_6293666/
6293563,portoroz-beli-kriz-stanovanje,J. Primorska,Piran,55.0,600.0,dvosobno,1970,,,Zasebna ponudba,"55 m2, 2-sobno, zgrajeno l. 1970, pritličje, oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/portoroz-beli-kriz-stanovanje_6293563/
6292095,portoroz-center-stanovanje,J. Primorska,Piran,30.0,400.0,garsonjera,2016,2016,1,Zasebna ponudba,"30 m2, garsonjera, adaptirana l. 2016, 1/4 nad., V centru Portoroža oddamo v opremljeno garsonjero v 1. nad. z izhodom n...",https://www.nepremicnine.net/oglasi-oddaja/portoroz-center-stanovanje_6292095/
6295871,portoroz-fizine-stanovanje,J. Primorska,Piran,14.0,150.0,Soba,1975,,,Zasebna ponudba,"14 m2, soba, zgrajena l. 1975, Oddamo 2-posteljno sobo (oz. ležišča) v študentskem stanovanju v neposredni bližini fakul...",https://www.nepremicnine.net/oglasi-oddaja/portoroz-fizine-stanovanje_6295871/
6295027,portoroz-v-centru-blizu-morja-stanovanje,J. Primorska,Piran,48.0,700.0,dvosobno,1975,,P,"Nepremičnine M8, Lea Kavalič s.p.","48 m2, 2-sobno, zgrajeno l. 1975, P/1 nad., samski osebi, paru ali študentom oddamo za daljše časovno obdobje opremljeno...",https://www.nepremicnine.net/oglasi-oddaja/portoroz-v-centru-blizu-morja-stanovanje_6295027/
6296171,portoroz-zraven-fakultete-turistica-stanovanje,J. Primorska,Piran,65.0,500.0,trisobno,1920,2015,2,Zasebna ponudba,"65 m2, 3-sobno, zgrajeno l. 1920, adaptirano l. 2015, 2/3 nad., oddamo. Cena: cca 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/portoroz-zraven-fakultete-turistica-stanovanje_6296171/
6297283,postojna-stanovanje,Notranjska,Postojna,20.0,170.0,Soba,2016,2016,,Zasebna ponudba,"20 m2, soba, adaptirana l. 2016, 1. nad., V Postojni oddam sobe za delavce, sobe só na voljo od oktobra 2019 do maja 202...",https://www.nepremicnine.net/oglasi-oddaja/postojna-stanovanje_6297283/
6290860,postojna-stanovanje,Notranjska,Postojna,75.0,500.0,dvosobno,1980,2015,1,Zasebna ponudba,"75 m2, 2-sobno, zgrajeno l. 1980, adaptirano l. 2015, 1/2 nad., Za ogled pokličite 051 349 523, oddamo. Cena: cca 500,00...",https://www.nepremicnine.net/oglasi-oddaja/postojna-stanovanje_6290860/
6299232,postojna-center-stanovanje,Notranjska,Postojna,34.0,250.0,enoinpolsobno,1910,2016,1,Zasebna ponudba,"34 m2, 1,5-sobno, zgrajeno l. 1910, adaptirano l. 2016, 1/1 nad., Postojna center, Tržaška ulica, 34 m2, 1,5 sobno, adap...",https://www.nepremicnine.net/oglasi-oddaja/postojna-center-stanovanje_6299232/
6300062,postojna-kremenca-stanovanje,Notranjska,Postojna,55.0,350.0,enosobno,1980,2015,P,Zasebna ponudba,"55 m2, 1-sobno, zgrajeno l. 1980, adaptirano l. 2015, 200 m2 zemljišča, P/2 nad., 1-sobno stanovanje v 3-stanovanjski hi...",https://www.nepremicnine.net/oglasi-oddaja/postojna-kremenca-stanovanje_6300062/
6300875,postojna-sredisce-postojne-stanovanje,Notranjska,Postojna,70.0,500.0,trisobno,2015,2015,3,Zasebna ponudba,"70 m2, 3-sobno, adaptirano l. 2015, adaptirano l. 2015, 3/5 nad., Popolnoma opremljeno trosobno stanovanje v centru mest...",https://www.nepremicnine.net/oglasi-oddaja/postojna-sredisce-postojne-stanovanje_6300875/
6263539,prebold-sobe-za-delavce-stanovanje,Savinjska,Žalec,15.0,135.0,Soba,1995,,,Zasebna ponudba,"15 m2, soba, zgrajena l. 1995, Prebold, sobe za delavce, oddamo. Cena: 135,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/prebold-sobe-za-delavce-stanovanje_6263539/
6301189,precna-straza-8-km-iz-novega-mesta-stanovanje,Dolenjska,Novo mesto,72.0,490.0,dvoinpolsobno,2013,2013,,Zasebna ponudba,"72 m2, 2,5-sobno, adaptirano l. 2013, adaptirano l. 2019, pritličje, Na novo obnovljeno, samo 8 km iz NM, ima balkon, kl...",https://www.nepremicnine.net/oglasi-oddaja/precna-straza-8-km-iz-novega-mesta-stanovanje_6301189/
6300947,prevalje-perzonali-30-stanovanje,Koroška,Ravne na Koroškem,37.3,144.13,enosobno,2010,,,Stanovanjski sklad RS,"37,3 m2, 1-sobno, zgrajeno l. 2010, 2. nad., oddamo. Cena: 144,13 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/prevalje-perzonali-30-stanovanje_6300947/
6298474,primskovo-stanovanje,LJ-okolica,Litija,46.0,300.0,dvosobno,1990,2010,1,Zasebna ponudba,"46 m2, 2-sobno, zgrajeno l. 1990, adaptirano l. 2010, 2.000 m2 zemljišča, 1/1 nad., Oddam stanovanje na mirni lokaciji, ...",https://www.nepremicnine.net/oglasi-oddaja/primskovo-stanovanje_6298474/
6247105,pristava-pri-mestinju-stanovanje,Savinjska,Šmarje pri Jelšah,17.0,120.0,Soba,1986,2011,1,Zasebna ponudba,"17 m2, soba, zgrajena l. 1986, adaptirana l. 2011, 1.980 m2 zemljišča, 1/2 nad., parkirišče, televizija, opremljeno, odd...",https://www.nepremicnine.net/oglasi-oddaja/pristava-pri-mestinju-stanovanje_6247105/
6299536,prule-stanovanje,LJ-mesto,Lj. Center,34.0,400.0,enosobno,1963,2017,1,Zasebna ponudba,"34 m2, 1-sobno, zgrajeno l. 1963, adaptirano l. 2017, 1/5 nad., Na elitni lokaciji v ljubljanskih Prulah oddam 1-sobno n...",https://www.nepremicnine.net/oglasi-oddaja/prule-stanovanje_6299536/
6297937,prule-stanovanje,LJ-mesto,Lj. Center,70.0,1000.0,dvoinpolsobno,1650,2019,,LJUBLJANA NEPREMIČNINE d.o.o.,"70 m2, 2,5-sobno, zgrajeno l. 1650, adaptirano l. 2019, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/prule-stanovanje_6297937/
6298595,prule-stanovanje,LJ-mesto,Lj. Center,87.6,1250.0,triinpolsobno,1871,2016,,DOM REAL d.o.o.,"87,6 m2, 3,5-sobno, zgrajeno l. 1871, adaptirano l. 2016, Popolnoma obnovljeno, svetlo in prostorno stanovanje, začetek ...",https://www.nepremicnine.net/oglasi-oddaja/prule-stanovanje_6298595/
6253644,prule-stanovanje,LJ-mesto,Lj. Center,162.0,2650.0,,2019,,,RCN d.o.o.,"162 m2, 4-sobno, zgrajeno l. 2019, V novo zgrajenem obejktu Vila Prule, oddamo po meri opremljeno 4-sobno stanovanje z 2...",https://www.nepremicnine.net/oglasi-oddaja/prule-stanovanje_6253644/
6212518,ptuj-mariborska-cesta-35a-stanovanje,Podravska,Ptuj,9.0,150.0,Soba,1998,,P,Zasebna ponudba,"9 m2, soba, zgrajena l. 1998, P/2 nad., soba, stanovanje, Ptuj, 9 m2, oddamo. Cena: cca 150,00 EUR",https://www.nepremicnine.net/oglasi-oddaja/ptuj-mariborska-cesta-35a-stanovanje_6212518/
6258977,ptuj-okolica-stanovanje,Podravska,Ptuj,100.0,150.0,triinpolsobno,1966,,,"Dividenda d.o.o., PE Ptuj","100 m2, 3,5-sobno, zgrajeno l. 1966, 350 m2 zemljišča, pritličje, oddamo. Cena: 150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/ptuj-okolica-stanovanje_6258977/
6273820,ptuj-turnisce-stanovanje,Podravska,Ptuj,200.0,250.0,Soba,1970,2018,,Zasebna ponudba,"200 m2, soba, zgrajena l. 1970, adaptirana l. 2018, 100 m2 zemljišča, oddamo. Cena: cca 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/ptuj-turnisce-stanovanje_6273820/
6286847,radlje-ob-dravi-stanovanje,Koroška,Radlje ob Dravi,10.0,200.0,Soba,2019,2019,,Zasebna ponudba,"10 m2, soba, adaptirana l. 2019, 100 m2 zemljišča, pritličje, Postelje - sobe za samce, delavce iz tujine, oddamo. Cena:...",https://www.nepremicnine.net/oglasi-oddaja/radlje-ob-dravi-stanovanje_6286847/
6295237,radohova-vas-stanovanje,LJ-okolica,Grosuplje,13.0,140.0,Soba,2016,2016,1,Zasebna ponudba,"13 m2, soba, adaptirana l. 2016, adaptirana l. 2016, 355 m2 zemljišča, 1/1 nad., Oddamo postelje trem dekletom. Stroški ...",https://www.nepremicnine.net/oglasi-oddaja/radohova-vas-stanovanje_6295237/
6281134,radovljica-stanovanje,Gorenjska,Radovljica,31.0,520.0,dvosobno,2017,,P,Rteam d.o.o.,"31 m2, 2-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 2017, P/3 nad., oskrbovano stanovanje na odlični lokaciji...",https://www.nepremicnine.net/oglasi-oddaja/radovljica-stanovanje_6281134/
6299121,radovljica-stanovanje,Gorenjska,Radovljica,31.1,480.0,enosobno,2017,,3,RCN d.o.o.,"31,1 m2, 1-sobno, zgrajeno l. 2017, 21 m2 zemljišča, 3/3 nad., Oskrbovano stanovanje, oddamo. Cena: 480,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/radovljica-stanovanje_6299121/
6298536,rakovnik-lj-stanovanje,LJ-mesto,Lj. Vič-Rudnik,40.0,600.0,enosobno,1935,2014,P,Zasebna ponudba,"40 m2, 1-sobno, zgrajeno l. 1935, adaptirano l. 2014, P/P, Pritlično enosobno stanovanje s parkirnim prostorom pred vhod...",https://www.nepremicnine.net/oglasi-oddaja/rakovnik-lj-stanovanje_6298536/
6299786,rimske-toplice-stanovanje,Savinjska,Laško,60.0,300.0,dvosobno,1970,,1,Zasebna ponudba,"60 m2, 2-sobno, zgrajeno l. 1970, 1/1 nad., Oddam dvosobno stanovanje (starejšemu paru ali gospe), oddamo. Cena: cca 300...",https://www.nepremicnine.net/oglasi-oddaja/rimske-toplice-stanovanje_6299786/
6223637,rizana-stanovanje,J. Primorska,Koper,35.0,350.0,enosobno,2000,2000,P,Zasebna ponudba,"35 m2, 1-sobno, adaptirano l. 2000, 35 m2 zemljišča, P/1 nad., Oddam stanovanje v Rižani, v večstanovanjski istrski hiši...",https://www.nepremicnine.net/oglasi-oddaja/rizana-stanovanje_6223637/
6279656,rogaska-slatina-zdraviliski-trg-7-stanovanje,Savinjska,Šmarje pri Jelšah,40.0,400.0,enoinpolsobno,1901,2006,2,Zasebna ponudba,"40 m2, 1,5-sobno, zgrajeno l. 1901, adaptirano l. 2006, 2/3 nad., Oddam za dolgoročen najem 1,5 sobno stanovanje- apartm...",https://www.nepremicnine.net/oglasi-oddaja/rogaska-slatina-zdraviliski-trg-7-stanovanje_6279656/
6283493,rozna-dolina-stanovanje,LJ-mesto,Lj. Vič-Rudnik,67.2,800.0,trisobno,1962,,1,Nepremičnine Plus d.o.o.,"67,2 m2, 3-sobno, zgrajeno l. 1962, 150 m2 zemljišča, 1/2 nad., V neposredni bližini Rožnika, Biotehniške fakultete, mes...",https://www.nepremicnine.net/oglasi-oddaja/rozna-dolina-stanovanje_6283493/
6299057,rozna-dolina-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1100.0,,2018,2018,,Zasebna ponudba,"100 m2, 4-sobno, adaptirano l. 2018, 100 m2 + 15 m2 pokrite terase, pritličje v dvostanovanjski hiši, nadstandardno, sou...",https://www.nepremicnine.net/oglasi-oddaja/rozna-dolina-stanovanje_6299057/
6210888,rozna-dolina-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1700.0,,1952,2018,VP,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota","100 m2, 4-sobno, zgrajeno l. 1952, adaptirano l. 2018, VP/1 nad., JZ, letna kuhinja, dva parkirna mesta, ograjen vrt, di...",https://www.nepremicnine.net/oglasi-oddaja/rozna-dolina-stanovanje_6210888/
